Date,Country,Sales,Customers
2015-10-28,Inglaterra,3045.03,261
2015-10-28,España,1437.29,91
2015-10-28,Italia,2894.89,167
2015-10-28,Inglaterra,1967.62,153
2015-10-28,España,4874.16,257
2015-10-29,Inglaterra,3930.55,331
2015-10-29,Francia,3685.06,177
2015-10-29,Francia,2556.84,231
2015-10-29,Francia,3799.17,314
2015-10-29,España,1784.73,77
2015-10-29,Italia,403.66,41
2015-10-29,España,1386.17,107
2015-10-30,Inglaterra,415.44,41
2015-10-30,Francia,1247.55,73
2015-10-31,Italia,4888.01,201
2015-10-31,Inglaterra,640.74,28
2015-10-31,España,1136.49,87
2015-10-31,España,1273.38,62
2015-10-31,Francia,4000.27,378
2015-10-31,Francia,1420.85,87
2015-11-01,Francia,1662.11,85
2015-11-02,Francia,4079.97,384
2015-11-02,Francia,197.52,16
2015-11-02,Italia,4161.6,242
2015-11-02,Inglaterra,4363.52,308
2015-11-02,Italia,2136.74,164
2015-11-02,Francia,4052.9,336
2015-11-02,Francia,2549.13,221
2015-11-02,Inglaterra,2247.83,124
2015-11-03,Italia,2908.33,198
2015-11-03,Francia,985.77,43
2015-11-03,Italia,692.98,38
2015-11-03,Francia,1550.09,98
2015-11-03,Francia,758.84,78
2015-11-03,Francia,1990.01,118
2015-11-03,España,3342.65,323
2015-11-03,Inglaterra,4303.99,286
2015-11-04,Inglaterra,3328.29,188
2015-11-04,Inglaterra,2206.3,97
2015-11-04,Francia,4605.21,293
2015-11-04,Francia,1208.72,54
2015-11-05,Italia,536.18,32
2015-11-05,Francia,4049.48,206
2015-11-05,Francia,2069.3,157
2015-11-05,España,4204.87,328
2015-11-06,Italia,4631.26,265
2015-11-06,Francia,3101.7,134
2015-11-06,Francia,2971.99,362
2015-11-06,Italia,3770.67,168
2015-11-06,Francia,173.06,15
2015-11-07,Francia,1749.86,98
2015-11-07,Inglaterra,4805.24,328
2015-11-07,Francia,1317.83,151
2015-11-07,España,3291.55,227
2015-11-07,Inglaterra,3841.87,376
2015-11-07,Italia,3557.54,249
2015-11-08,España,2225.26,113
2015-11-08,Francia,4310.87,192
2015-11-08,Francia,3607.67,193
2015-11-09,Francia,2642.56,243
2015-11-09,España,782.02,36
2015-11-09,Francia,4088.52,290
2015-11-10,Italia,1691.64,141
2015-11-10,Francia,4372.95,417
2015-11-10,Francia,247.94,13
2015-11-10,Italia,2913.39,140
2015-11-10,España,4637.44,306
2015-11-10,Italia,3617.55,242
2015-11-10,Francia,3243.69,134
2015-11-11,Italia,2054.3,141
2015-11-11,Inglaterra,1186.07,77
2015-11-12,Francia,1827.13,153
2015-11-12,Francia,1012.6,58
2015-11-12,España,4254.17,510
2015-11-12,España,3255.59,179
2015-11-12,Inglaterra,463.45,38
2015-11-12,España,2090.98,119
2015-11-12,Inglaterra,1845.62,75
2015-11-13,Francia,417.38,40
2015-11-13,Francia,1367.06,72
2015-11-13,Italia,1720.1,135
2015-11-14,España,2738.53,147
2015-11-15,Francia,2206.11,134
2015-11-15,Francia,4556.68,290
2015-11-15,España,4715.36,240
2015-11-15,Francia,2595.14,105
2015-11-15,España,3119.83,267
2015-11-15,Italia,1792.44,74
2015-11-15,España,3236.24,396
2015-11-15,Inglaterra,2175.27,122
2015-11-15,Italia,4174.69,492
2015-11-16,España,3099.19,284
2015-11-16,Francia,874.85,81
2015-11-16,Francia,4867.59,205
2015-11-16,Inglaterra,4084.99,268
2015-11-16,España,1299.47,65
2015-11-17,Italia,2595.52,271
2015-11-17,Inglaterra,1532.43,96
2015-11-17,España,2011.96,90
2015-11-18,Francia,1504.08,67
2015-11-18,España,1890.71,106
2015-11-18,Inglaterra,3917.61,215
2015-11-18,Francia,4073.98,297
2015-11-19,Inglaterra,3278.86,154
2015-11-19,Italia,1212.92,61
2015-11-19,Francia,1484.87,79
2015-11-20,Italia,2869.92,261
2015-11-20,Italia,4961.64,297
2015-11-20,España,2147.5,100
2015-11-20,Italia,1346.27,94
2015-11-21,España,3493.81,183
2015-11-21,Italia,3626.35,284
2015-11-21,Francia,861.47,42
2015-11-22,Francia,1333.62,80
2015-11-23,Inglaterra,2258.63,209
2015-11-23,Francia,3668.75,243
2015-11-23,Italia,665.46,31
2015-11-23,Francia,426.48,18
2015-11-25,Francia,3865.21,167
2015-11-25,Inglaterra,3399.62,185
2015-11-25,España,221.89,11
2015-11-25,Francia,3810.12,303
2015-11-25,España,651.78,52
2015-11-25,Francia,2019.3,102
2015-11-26,Francia,3035.59,144
2015-11-27,Francia,4444.96,306
2015-11-27,Francia,1163.99,95
2015-11-27,España,1517.83,147
2015-11-28,España,4847.41,402
2015-11-28,Francia,2612.15,220
2015-11-28,España,4456.81,242
2015-11-29,Francia,3148.62,367
2015-11-29,Italia,2412.49,119
2015-11-29,España,140.29,7
2015-11-29,Italia,209.5,19
2015-11-29,Inglaterra,1076.82,45
2015-11-29,Francia,2797.11,164
2015-11-29,España,4717.48,301
2015-11-29,Italia,3936.62,249
2015-11-29,Francia,834.48,58
2015-11-29,Italia,3302.47,191
2015-11-29,Italia,4770.06,252
2015-11-29,Inglaterra,935.75,81
2015-11-30,Italia,4387.17,416
2015-11-30,España,2177.39,94
2015-11-30,España,1686.86,77
2015-11-30,Francia,1643.77,95
2015-12-01,Inglaterra,4385.42,239
2015-12-01,España,4347.68,346
2015-12-01,Francia,3843.66,207
2015-12-01,Italia,3979.04,389
2015-12-01,Inglaterra,3945.39,161
2015-12-02,Francia,3188.96,130
2015-12-02,Francia,3255.32,148
2015-12-02,Francia,250.84,15
2015-12-02,Italia,2530.55,124
2015-12-02,Francia,494.17,22
2015-12-03,Italia,1710.1,167
2015-12-03,Inglaterra,3440.98,249
2015-12-03,Inglaterra,2394.31,286
2015-12-04,Inglaterra,3811.8,428
2015-12-04,España,2392.56,247
2015-12-04,España,4254.83,246
2015-12-04,Inglaterra,386.31,22
2015-12-04,Francia,3710.08,329
2015-12-04,España,595.27,30
2015-12-04,Francia,826.86,52
2015-12-05,España,194.24,17
2015-12-05,España,1971.97,97
2015-12-05,España,1088.35,44
2015-12-06,España,3424.13,201
2015-12-06,Francia,2754.27,125
2015-12-06,Italia,2708.42,126
2015-12-06,Italia,4497.79,409
2015-12-07,Francia,1639.78,121
2015-12-07,España,2986.68,227
2015-12-07,Francia,1939.94,138
2015-12-07,Italia,334.27,37
2015-12-07,Francia,1447.05,69
2015-12-07,Francia,1027.85,99
2015-12-07,Francia,1011.44,46
2015-12-08,España,313.45,25
2015-12-08,Francia,2093.37,98
2015-12-08,España,4325.13,229
2015-12-08,Italia,1718.75,71
2015-12-09,España,1251.15,70
2015-12-09,Francia,463.38,20
2015-12-09,Francia,2408.44,201
2015-12-09,España,2329.75,105
2015-12-09,Francia,4417.87,289
2015-12-09,Francia,904.66,45
2015-12-10,Inglaterra,3525.03,167
2015-12-10,Francia,2809.89,278
2015-12-10,Francia,2153.07,91
2015-12-10,Inglaterra,459.58,39
2015-12-11,España,4779.98,281
2015-12-11,Francia,3569.32,265
2015-12-13,Italia,746.0,32
2015-12-13,Inglaterra,1433.21,73
2015-12-13,Inglaterra,1885.61,228
2015-12-13,Francia,3898.43,201
2015-12-13,España,2033.68,230
2015-12-13,Italia,829.06,90
2015-12-13,Francia,4765.09,531
2015-12-14,España,1292.18,56
2015-12-14,Italia,576.55,27
2015-12-14,España,2355.01,112
2015-12-14,Italia,2128.93,113
2015-12-15,Italia,2626.18,320
2015-12-16,Italia,2694.86,128
2015-12-16,Francia,2562.94,151
2015-12-16,Inglaterra,1504.63,73
2015-12-16,Inglaterra,4048.94,237
2015-12-17,Italia,4311.69,268
2015-12-17,España,3657.25,237
2015-12-18,Italia,2983.32,154
2015-12-18,Italia,4828.65,195
2015-12-18,Francia,3317.62,332
2015-12-18,Francia,1443.27,86
2015-12-18,España,1072.16,62
2015-12-19,Francia,1617.89,100
2015-12-19,Francia,1386.04,97
2015-12-19,Francia,3850.94,239
2015-12-19,España,3666.49,170
2015-12-19,España,2164.75,130
2015-12-19,Francia,1856.0,88
2015-12-19,Francia,1445.72,72
2015-12-19,Inglaterra,1438.7,128
2015-12-19,Italia,106.53,7
2015-12-19,Italia,2480.52,161
2015-12-20,Francia,2947.42,259
2015-12-20,Francia,2216.92,134
2015-12-20,España,2986.29,183
2015-12-20,Francia,4084.21,320
2015-12-20,Francia,3573.88,350
2015-12-22,Francia,2421.66,102
2015-12-22,España,1333.16,127
2015-12-22,España,3374.36,361
2015-12-23,Francia,1532.98,129
2015-12-23,España,2105.79,135
2015-12-23,España,2274.59,124
2015-12-23,España,1727.65,86
2015-12-23,Francia,4237.69,201
2015-12-23,Francia,4508.82,208
2015-12-23,Italia,2323.88,137
2015-12-24,Inglaterra,2409.13,103
2015-12-24,España,3993.31,221
2015-12-24,España,480.56,42
2015-12-25,Inglaterra,4646.43,316
2015-12-25,Francia,4612.34,413
2015-12-25,Inglaterra,2196.56,111
2015-12-25,Francia,4075.9,165
2015-12-25,España,2335.58,125
2015-12-25,Francia,2329.31,115
2015-12-25,Francia,989.34,64
2015-12-25,España,1232.76,53
2015-12-26,Francia,1599.43,111
2015-12-26,Francia,2133.88,123
2015-12-26,España,1007.59,94
2015-12-26,Francia,4630.6,415
2015-12-26,Inglaterra,1964.82,120
2015-12-26,Francia,2181.85,240
2015-12-27,Italia,440.45,26
2015-12-27,Italia,3826.46,281
2015-12-28,Francia,4251.07,203
2015-12-28,Francia,4593.52,185
2015-12-28,España,3091.48,186
2015-12-28,Italia,311.75,15
2015-12-29,Inglaterra,3332.68,163
2015-12-29,España,3355.29,203
2015-12-29,España,3827.96,167
2015-12-29,Francia,948.31,61
2015-12-29,Italia,2189.31,125
2015-12-29,Francia,2714.65,184
2015-12-29,Francia,1975.84,121
2015-12-29,Italia,2000.7,95
2015-12-30,Italia,3437.75,220
2015-12-30,Francia,4960.79,203
2015-12-30,Francia,4175.04,175
2015-12-30,Francia,3744.94,154
2015-12-30,Inglaterra,4913.99,423
2015-12-30,Francia,681.41,31
2015-12-31,Francia,1027.8,45
2015-12-31,España,2201.95,121
